1398 219 219
1399 217 219
1400 213 219
1401 208 222
1402 210 218
1403 209 216
1404 212 213
1405 221 210
1406 213 213
1407 212 211
1408 221 207
1409 219 207
1410 225 207
1411 228 203
1412 228 206
1413 234 204
1414 234 205
1415 238 204
1416 243 206
1417 238 212
1418 242 212
1419 250 215
1420 263 213
1421 256 217
1422 263 214
1423 267 212
1424 268 211
1425 274 209
1426 282 205
1427 288 207
1428 302 202
1429 318 204
1430 331 202
1431 344 200
1432 352 199
1433 346 201
1434 356 202
1435 364 203
1436 383 205
1437 394 210
1438 406 213
1439 413 216
1440 433 219
1441 436 223
1442 447 227
1443 450 229
1444 473 231
1445 494 236
1446 507 245
1447 501 249
1448 503 252
1449 512 255
1450 527 258
1451 528 261
1452 515 276
1453 512 286
1454 512 291
1455 513 302
1456 531 306
1457 521 311
1458 507 319
1459 504 325
1460 488 337
1461 504 342
1462 503 354
1463 489 361
1464 462 373
1465 453 371
1466 423 372
1467 403 384
1468 395 389
1469 383 394
1470 372 396
1471 358 397
1472 338 399
1473 319 403
1474 313 410
1475 305 411
1476 277 424
1477 272 422
1478 261 423
1479 250 421
1480 245 418
1481 240 417
1482 238 410
1483 228 408
1484 223 400
1485 218 396
1486 216 396
1487 222 396
1488 218 400
1489 214 398
1490 201 395
1491 196 385
1492 195 380
1493 191 371
1494 187 368
1495 194 363
1496 190 359
1497 189 350
1498 197 345
1499 202 345
1500 205 342
1501 201 340
1502 197 336
1503 192 333
1504 191 333
1505 192 322
1506 180 319
1507 181 314
1508 177 311
1509 182 306
1510 177 300
1511 180 301
1512 172 295
1513 171 292
1514 169 292
1515 170 287
1516 168 289
1517 164 284
1518 161 283
1519 157 281
1520 157 278
1521 154 276
1522 159 273
1523 157 270
1524 153 269
1525 155 266
1526 142 264
1527 148 260
1528 149 253
1529 153 248
1530 154 240
1531 155 238
1532 154 235
1533 152 238
1534 148 237
1535 151 235
1536 157 231
1537 152 229
1538 155 225
1539 159 222
1540 158 219
1541 162 217
1542 166 218
1543 172 216
1544 177 212
1545 179 210
1546 188 205
1547 185 204
1548 192 206
1549 204 205
1550 214 203
1551 219 199
1552 234 199
1553 233 199
1554 243 197
1555 249 199
1556 254 201
1557 263 198
1558 264 196
1559 268 197
1560 273 198
1561 275 199
1562 276 196
1563 289 194
1564 302 193
1565 318 195
1566 324 194
1567 331 198
1568 333 202
1569 332 203
1570 349 203
1571 345 212
1572 352 212
1573 347 215
1574 351 213
1575 356 213
1576 356 218
1577 345 221
1578 346 222
1579 357 228
1580 367 234
1581 355 231
1582 361 237
1583 368 241
1584 358 244
1585 364 245
1586 365 249
1587 365 247
1588 357 259
1589 350 265
1590 341 264
1591 341 270
1592 330 276
1593 331 275
1594 325 279
1595 321 284
1596 323 285
1597 317 289
1598 303 304
1599 303 305
1600 302 315
1601 292 321
